;;;;;;1213;RAPPORT DATA;;
Code;Conducteur;Famille;Type;Marque;Telephone;Immat;Heure de départ;Heure d'arrêt;Durée;Chantier;CAA;KM;Carburant Depart;Carburant Arrêt;Consomation Carburant
C055;;;;;;;22/12/2025 13:08;13:31;0:23:00;Hors Chantier;Arrêt;0,0 ;;;
V063;;;;;;;22/12/2025 13:08;13:26;0:17:40;Hors Chantier;Arrêt;0,0 ;;;
PL49;;;;;;;22/12/2025 13:08;14:21;1:13:22;Hors Chantier;Arrêt;0,0 ;;;
PL40;;;;;;;22/12/2025 13:08;13:38;0:30:13;Hors Chantier;Attente;0,0 ;;;
V044;;;;;;;22/12/2025 13:08;13:48;0:39:21;Hors Chantier;Course;37,54 ;;;
PK36WW;;;;;;;22/12/2025 13:09;14:08;0:59:05;Hors Chantier;Arrêt;0,0 ;;;
PK29;;;;;;;22/12/2025 13:09;13:09;0:00:16;Hors Chantier;Attente;0,0 ;;;
PK33;;;;;;;22/12/2025 13:09;14:24;1:15:00;Hors Chantier;Arrêt;0,0 ;;;
C122;;;;;;;22/12/2025 13:09;13:44;0:35:00;Hors Chantier;Arrêt;0,0 ;;;
PK29;;;;;;;22/12/2025 13:09;13:28;0:18:37;Hors Chantier;Course;10,33 ;;;
PK30;;;;;;;22/12/2025 13:09;13:25;0:15:25;Hors Chantier;Arrêt;0,0 ;;;
V036;;;;;;;22/12/2025 13:09;13:10;0:00:38;Hors Chantier;Attente;0,0 ;;;
V039 NV;;;;;;;22/12/2025 13:10;13:15;0:05:37;Hors Chantier;Course;1,04 ;;;
V070;;;;;;;22/12/2025 13:10;13:10;0:00:10;Hors Chantier;Attente;0,0 ;;;
V036;;;;;;;22/12/2025 13:10;13:15;0:04:52;Hors Chantier;Course;2,50 ;;;
TR07;;;;;;;22/12/2025 13:10;14:09;0:59:00;Hors Chantier;Attente;0,0 ;;;
V070;;;;;;;22/12/2025 13:10;13:14;0:03:22;Hors Chantier;Course;1,22 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 13:11;13:11;0:00:33;Hors Chantier;Course;0,1 ;;;
C121;;;;;;;22/12/2025 13:11;14:34;1:23:12;Hors Chantier;Course;50,27 ;;;
V055;;;;;;;22/12/2025 13:11;13:13;0:02:02;Hors Chantier;Attente;0,0 ;;;
V058;;;;;;;22/12/2025 13:11;13:19;0:08:02;Hors Chantier;Course;1,59 ;;;
CH03;;;;;;;22/12/2025 13:11;14:04;0:53:10;Hors Chantier;Arrêt;0,0 ;;;
CH03;;;;;;;22/12/2025 13:11;14:04;0:53:10;Hors Chantier;Arrêt;0,0 ;;;
CH03;;;;;;;22/12/2025 13:11;14:04;0:53:10;Hors Chantier;Arrêt;0,0 ;;;
C116;;;;;;;22/12/2025 13:11;13:16;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
C116;;;;;;;22/12/2025 13:11;13:16;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
C116;;;;;;;22/12/2025 13:11;13:16;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 13:11;13:16;0:05:15;Hors Chantier;Arrêt;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 13:11;13:16;0:05:15;Hors Chantier;Arrêt;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 13:11;13:16;0:05:15;Hors Chantier;Arrêt;0,0 ;;;
V007;;;;;;;22/12/2025 13:11;13:13;0:01:58;Hors Chantier;Course;0,7 ;;;
PK23;;;;;;;22/12/2025 13:12;13:17;0:04:43;Hors Chantier;Course;1,51 ;;;
V074WW;;;;;;;22/12/2025 13:13;13:40;0:27:09;Hors Chantier;Arrêt;0,0 ;;;
V055;;;;;;;22/12/2025 13:13;13:27;0:13:50;Hors Chantier;Course;4,97 ;;;
V007;;;;;;;22/12/2025 13:13;13:14;0:01:02;Hors Chantier;Attente;0,0 ;;;
C100;;;;;;;22/12/2025 13:13;14:00;0:46:42;Hors Chantier;Attente;0,0 ;;;
V070;;;;;;;22/12/2025 13:14;13:16;0:02:45;Hors Chantier;Course;0,0 ;;;
PK05;;;;;;;22/12/2025 13:14;13:14;0:00:48;Hors Chantier;Course;0,0 ;;;
C025;;;;;;;22/12/2025 13:14;13:47;0:33:23;Hors Chantier;Attente;0,0 ;;;
C043;;;;;;;22/12/2025 13:14;23:59;10:45:00;Hors Chantier;Arrêt;0,0 ;;;
PL68;;;;;;;22/12/2025 13:14;14:05;0:50:11;Hors Chantier;Arrêt;0,0 ;;;
V007;;;;;;;22/12/2025 13:15;13:24;0:08:35;Hors Chantier;Attente;0,0 ;;;
V039 NV;;;;;;;22/12/2025 13:15;13:19;0:03:44;Hors Chantier;Arrêt;0,0 ;;;
V039 NV;;;;;;;22/12/2025 13:15;13:19;0:03:44;Hors Chantier;Arrêt;0,0 ;;;
V039 NV;;;;;;;22/12/2025 13:15;13:19;0:03:44;Hors Chantier;Arrêt;0,0 ;;;
V050;;;;;;;22/12/2025 13:15;13:19;0:03:57;Hors Chantier;Attente;0,0 ;;;
V036;;;;;;;22/12/2025 13:15;13:17;0:01:37;Hors Chantier;Arrêt;0,0 ;;;
PK05;;;;;;;22/12/2025 13:15;13:44;0:28:57;Hors Chantier;Course;21,28 ;;;
C078;;;;;;;22/12/2025 13:16;13:48;0:32:27;Hors Chantier;Course;21,30 ;;;
V040;;;;;;;22/12/2025 13:16;14:14;0:58:19;Hors Chantier;Arrêt;0,0 ;;;
V040;;;;;;;22/12/2025 13:16;14:14;0:58:19;Hors Chantier;Arrêt;0,0 ;;;
V040;;;;;;;22/12/2025 13:16;14:14;0:58:19;Hors Chantier;Arrêt;0,0 ;;;
C116;;;;;;;22/12/2025 13:16;13:42;0:25:23;Hors Chantier;Course;13,41 ;;;
C104;;;;;;;22/12/2025 13:16;14:06;0:50:00;Hors Chantier;Arrêt;0,0 ;;;
V070;;;;;;;22/12/2025 13:16;13:19;0:03:08;Hors Chantier;Course;1,88 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 13:16;13:26;0:09:27;Hors Chantier;Course;2,90 ;;;
C117;;;;;;;22/12/2025 13:17;13:26;0:09:16;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 13:17;13:21;0:03:56;Hors Chantier;Course;0,7 ;;;
PK23;;;;;;;22/12/2025 13:17;13:39;0:22:02;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 13:17;13:39;0:22:02;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 13:17;13:39;0:22:02;Hors Chantier;Arrêt;0,0 ;;;
C127;;;;;;;22/12/2025 13:17;13:23;0:06:13;Hors Chantier;Attente;0,0 ;;;
V036;;;;;;;22/12/2025 13:17;13:17;0:00:02;Hors Chantier;Attente;0,0 ;;;
V036;;;;;;;22/12/2025 13:17;13:21;0:04:01;Hors Chantier;Course;2,34 ;;;
NV07;;;;;;;22/12/2025 13:18;13:58;0:40:15;Hors Chantier;Arrêt;0,0 ;;;
NV07;;;;;;;22/12/2025 13:18;13:58;0:40:15;Hors Chantier;Arrêt;0,0 ;;;
NV07;;;;;;;22/12/2025 13:18;13:58;0:40:15;Hors Chantier;Arrêt;0,0 ;;;
TL09;;;;;;;22/12/2025 13:18;13:20;0:02:21;Hors Chantier;Course;0,2 ;;;
C109;;;;;;;22/12/2025 13:18;13:23;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
C109;;;;;;;22/12/2025 13:18;13:23;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
C109;;;;;;;22/12/2025 13:18;13:23;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
PK27;;;;;;;22/12/2025 13:18;13:22;0:03:43;Hors Chantier;Course;0,5 ;;;
PK24;;;;;;;22/12/2025 13:18;13:35;0:16:15;Hors Chantier;Arrêt;0,0 ;;;
V041;;;;;;;22/12/2025 13:19;13:22;0:03:43;Hors Chantier;Arrêt;0,0 ;;;
V051;;;;;;;22/12/2025 13:19;14:15;0:56:00;Hors Chantier;Arrêt;0,0 ;;;
V058;;;;;;;22/12/2025 13:19;14:42;1:22:48;Hors Chantier;Arrêt;0,0 ;;;
V058;;;;;;;22/12/2025 13:19;14:42;1:22:48;Hors Chantier;Arrêt;0,0 ;;;
V058;;;;;;;22/12/2025 13:19;14:42;1:22:48;Hors Chantier;Arrêt;0,0 ;;;
V061;;;;;;;22/12/2025 13:19;13:40;0:20:59;Hors Chantier;Course;17,90 ;;;
V039 NV;;;;;;;22/12/2025 13:19;13:22;0:02:38;Hors Chantier;Course;0,4 ;;;
V050;;;;;;;22/12/2025 13:19;13:22;0:02:20;Hors Chantier;Course;0,3 ;;;
C102;;;;;;;22/12/2025 13:19;14:01;0:42:00;Hors Chantier;Arrêt;0,0 ;;;
PK37WW;;;;;;;22/12/2025 13:20;13:30;0:10:09;Hors Chantier;Arrêt;0,0 ;;;
V070;;;;;;;22/12/2025 13:20;13:23;0:03:24;Hors Chantier;Course;0,5 ;;;
TL09;;;;;;;22/12/2025 13:20;23:59;10:38:44;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 13:21;13:23;0:02:37;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 13:21;13:23;0:02:37;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 13:21;13:23;0:02:37;Hors Chantier;Arrêt;0,0 ;;;
V036;;;;;;;22/12/2025 13:21;13:35;0:14:13;Hors Chantier;Arrêt;0,0 ;;;
CH09;;;;;;;22/12/2025 13:21;14:03;0:42:00;Hors Chantier;Arrêt;0,0 ;;;
PL69;;;;;;;22/12/2025 13:21;13:38;0:16:54;Hors Chantier;Attente;0,0 ;;;
C069;;;;;;;22/12/2025 13:21;13:53;0:31:59;Hors Chantier;Attente;0,0 ;;;
V039 NV;;;;;;;22/12/2025 13:22;13:39;0:16:54;Hors Chantier;Arrêt;0,0 ;;;
V039 NV;;;;;;;22/12/2025 13:22;13:39;0:16:54;Hors Chantier;Arrêt;0,0 ;;;
V039 NV;;;;;;;22/12/2025 13:22;13:39;0:16:54;Hors Chantier;Arrêt;0,0 ;;;
C029;;;;;;;22/12/2025 13:22;13:23;0:01:07;Hors Chantier;Arrêt;0,0 ;;;
C105;;;;;;;22/12/2025 13:22;14:07;0:45:18;Hors Chantier;Attente;0,0 ;;;
V041;;;;;;;22/12/2025 13:22;13:40;0:17:53;Hors Chantier;Attente;0,0 ;;;
PK35;;;;;;;22/12/2025 13:23;13:28;0:05:39;Hors Chantier;Course;0,9 ;;;
V050;;;;;;;22/12/2025 13:23;13:32;0:09:00;Hors Chantier;Arrêt;0,0 ;;;
PK27;;;;;;;22/12/2025 13:23;13:49;0:26:30;Hors Chantier;Arrêt;0,0 ;;;
C029;;;;;;;22/12/2025 13:23;13:27;0:04:08;Hors Chantier;Course;3,93 ;;;
C109;;;;;;;22/12/2025 13:23;13:54;0:31:09;Hors Chantier;Course;18,26 ;;;
PK28;;;;;;;22/12/2025 13:23;13:26;0:03:14;Hors Chantier;Course;0,7 ;;;
V070;;;;;;;22/12/2025 13:23;18:45;5:21:35;Hors Chantier;Attente;0,0 ;;;
C127;;;;;;;22/12/2025 13:24;14:02;0:37:43;Hors Chantier;Attente;0,0 ;;;
C039;;;;;;;22/12/2025 13:24;13:27;0:02:24;Hors Chantier;Course;0,2 ;;;
V007;;;;;;;22/12/2025 13:24;13:28;0:03:44;Hors Chantier;Course;0,7 ;;;
PK30;;;;;;;22/12/2025 13:25;13:26;0:01:06;Hors Chantier;Attente;0,0 ;;;
V064 N;;;;;;;22/12/2025 13:26;13:35;0:09:21;Hors Chantier;Course;2,42 ;;;
V063;;;;;;;22/12/2025 13:26;13:26;0:00:30;Hors Chantier;Attente;0,0 ;;;
C117;;;;;;;22/12/2025 13:26;13:37;0:11:32;Hors Chantier;Attente;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 13:26;13:28;0:02:32;Hors Chantier;Arrêt;0,1 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 13:26;13:28;0:02:32;Hors Chantier;Arrêt;0,1 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 13:26;13:28;0:02:32;Hors Chantier;Arrêt;0,1 ;;;
C126;;;;;;;22/12/2025 13:26;13:26;0:00:12;Hors Chantier;Attente;0,0 ;;;
V063;;;;;;;22/12/2025 13:26;13:30;0:03:35;Hors Chantier;Course;1,65 ;;;
PK30;;;;;;;22/12/2025 13:26;13:30;0:03:57;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 13:26;13:32;0:06:02;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 13:26;13:32;0:06:02;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 13:26;13:32;0:06:02;Hors Chantier;Arrêt;0,0 ;;;
C039;;;;;;;22/12/2025 13:27;13:49;0:21:53;Hors Chantier;Arrêt;0,0 ;;;
C095;;;;;;;22/12/2025 13:27;14:44;1:17:29;Hors Chantier;Arrêt;0,0 ;;;
C095;;;;;;;22/12/2025 13:27;14:44;1:17:29;Hors Chantier;Arrêt;0,0 ;;;
C095;;;;;;;22/12/2025 13:27;14:44;1:17:29;Hors Chantier;Arrêt;0,0 ;;;
C126;;;;;;;22/12/2025 13:27;15:45;2:18:14;Hors Chantier;Arrêt;0,0 ;;;
PK25;;;;;;;22/12/2025 13:27;13:36;0:09:00;Hors Chantier;Attente;0,0 ;;;
V055;;;;;;;22/12/2025 13:28;13:55;0:27:00;Hors Chantier;Arrêt;0,0 ;;;
PK29;;;;;;;22/12/2025 13:28;13:31;0:02:50;Hors Chantier;Course;0,0 ;;;
C029;;;;;;;22/12/2025 13:28;13:31;0:03:15;Hors Chantier;Course;0,5 ;;;
PK35;;;;;;;22/12/2025 13:28;14:35;1:06:45;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 13:28;14:35;1:06:45;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 13:28;14:35;1:06:45;Hors Chantier;Arrêt;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 13:28;13:31;0:02:50;Hors Chantier;Course;1,16 ;;;
V007;;;;;;;22/12/2025 13:29;14:20;0:51:23;Hors Chantier;Attente;0,0 ;;;
PK34;;;;;;;22/12/2025 13:30;14:12;0:42:15;Hors Chantier;Course;17,74 ;;;
PK30;;;;;;;22/12/2025 13:30;13:31;0:00:27;Hors Chantier;Attente;0,0 ;;;
PK31;;;;;;;22/12/2025 13:30;13:34;0:04:01;Hors Chantier;Course;2,04 ;;;
PK21;;;;;;;22/12/2025 13:30;13:33;0:02:14;Hors Chantier;Attente;0,0 ;;;
V063;;;;;;;22/12/2025 13:30;14:16;0:45:30;Hors Chantier;Arrêt;0,0 ;;;
PK30;;;;;;;22/12/2025 13:31;14:17;0:45:49;Hors Chantier;Course;33,43 ;;;
PK29;;;;;;;22/12/2025 13:31;13:33;0:02:00;Hors Chantier;Arrêt;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 13:31;14:08;0:36:25;Hors Chantier;Arrêt;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 13:31;14:08;0:36:25;Hors Chantier;Arrêt;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 13:31;14:08;0:36:25;Hors Chantier;Arrêt;0,0 ;;;
C029;;;;;;;22/12/2025 13:31;14:00;0:28:57;Hors Chantier;Course;18,78 ;;;
C055;;;;;;;22/12/2025 13:32;13:32;0:00:01;Hors Chantier;Attente;0,0 ;;;
C055;;;;;;;22/12/2025 13:32;13:42;0:10:18;Hors Chantier;Course;9,02 ;;;
V050;;;;;;;22/12/2025 13:32;13:32;0:00:04;Hors Chantier;Attente;0,0 ;;;
PK28;;;;;;;22/12/2025 13:32;13:42;0:10:02;Hors Chantier;Course;7,68 ;;;
V050;;;;;;;22/12/2025 13:32;13:51;0:18:25;Hors Chantier;Course;10,51 ;;;
PK21;;;;;;;22/12/2025 13:33;13:39;0:06:03;Hors Chantier;Course;1,44 ;;;
PK29;;;;;;;22/12/2025 13:33;13:33;0:00:05;Hors Chantier;Attente;0,0 ;;;
PK29;;;;;;;22/12/2025 13:33;13:34;0:01:25;Hors Chantier;Course;0,7 ;;;
C108;;;;;;;22/12/2025 13:33;13:36;0:02:44;Hors Chantier;Attente;0,0 ;;;
C060;;;;;;;22/12/2025 13:34;13:59;0:25:00;Hors Chantier;Arrêt;0,0 ;;;
PK31;;;;;;;22/12/2025 13:34;16:27;2:52:46;Hors Chantier;Arrêt;0,0 ;;;
PK31;;;;;;;22/12/2025 13:34;16:27;2:52:46;Hors Chantier;Arrêt;0,0 ;;;
PK31;;;;;;;22/12/2025 13:34;16:27;2:52:46;Hors Chantier;Arrêt;0,0 ;;;
C107;;;;;;;22/12/2025 13:35;13:35;0:00:27;Hors Chantier;Attente;0,0 ;;;
PK24;;;;;;;22/12/2025 13:35;13:35;0:00:09;Hors Chantier;Attente;0,0 ;;;
V064 N;;;;;;;22/12/2025 13:35;13:40;0:05:08;Hors Chantier;Arrêt;0,0 ;;;
V064 N;;;;;;;22/12/2025 13:35;13:40;0:05:08;Hors Chantier;Arrêt;0,0 ;;;
V064 N;;;;;;;22/12/2025 13:35;13:40;0:05:08;Hors Chantier;Arrêt;0,0 ;;;
PK24;;;;;;;22/12/2025 13:35;13:51;0:16:30;Hors Chantier;Course;13,64 ;;;
V059;;;;;;;22/12/2025 13:35;13:35;0:00:14;Hors Chantier;Attente;0,0 ;;;
C107;;;;;;;22/12/2025 13:35;14:00;0:24:38;Hors Chantier;Arrêt;0,0 ;;;
PK29;;;;;;;22/12/2025 13:35;14:10;0:34:33;Hors Chantier;Arrêt;0,0 ;;;
V059;;;;;;;22/12/2025 13:35;15:07;1:31:17;Hors Chantier;Course;78,38 ;;;
V036;;;;;;;22/12/2025 13:35;13:36;0:00:24;Hors Chantier;Attente;0,0 ;;;
V036;;;;;;;22/12/2025 13:36;13:37;0:01:38;Hors Chantier;Course;0,8 ;;;
C108;;;;;;;22/12/2025 13:36;14:10;0:33:59;Hors Chantier;Course;14,05 ;;;
PK37WW;;;;;;;22/12/2025 13:36;13:36;0:00:01;Hors Chantier;Attente;0,0 ;;;
PK37WW;;;;;;;22/12/2025 13:36;13:41;0:04:19;Hors Chantier;Course;2,32 ;;;
PK25;;;;;;;22/12/2025 13:37;14:22;0:45:00;Hors Chantier;Arrêt;0,0 ;;;
C117;;;;;;;22/12/2025 13:37;13:42;0:04:36;Hors Chantier;Course;0,8 ;;;
CH20;;;;;;;22/12/2025 13:38;17:41;4:03:06;Hors Chantier;Arrêt;0,0 ;;;
CH20;;;;;;;22/12/2025 13:38;17:41;4:03:06;Hors Chantier;Arrêt;0,0 ;;;
CH20;;;;;;;22/12/2025 13:38;17:41;4:03:06;Hors Chantier;Arrêt;0,0 ;;;
V043;;;;;;;22/12/2025 13:38;14:12;0:33:08;Hors Chantier;Course;24,62 ;;;
V039 NV;;;;;;;22/12/2025 13:39;13:42;0:03:54;Hors Chantier;Course;1,50 ;;;
PK21;;;;;;;22/12/2025 13:39;13:48;0:09:33;Hors Chantier;Attente;0,0 ;;;
PK23;;;;;;;22/12/2025 13:39;13:43;0:04:00;Hors Chantier;Course;1,19 ;;;
PL40;;;;;;;22/12/2025 13:39;13:52;0:13:20;Hors Chantier;Attente;0,0 ;;;
PL69;;;;;;;22/12/2025 13:39;13:56;0:16:45;Hors Chantier;Arrêt;0,0 ;;;
V074WW;;;;;;;22/12/2025 13:40;13:48;0:08:16;Hors Chantier;Course;1,01 ;;;
V061;;;;;;;22/12/2025 13:40;13:42;0:02:03;Hors Chantier;Attente;0,0 ;;;
V064 N;;;;;;;22/12/2025 13:40;13:43;0:02:30;Hors Chantier;Course;1,08 ;;;
V041;;;;;;;22/12/2025 13:40;13:42;0:01:35;Hors Chantier;Course;0,3 ;;;
C120;;;;;;;22/12/2025 13:41;13:51;0:10:00;Hors Chantier;Arrêt;0,0 ;;;
C120;;;;;;;22/12/2025 13:41;13:51;0:10:00;Hors Chantier;Arrêt;0,0 ;;;
C120;;;;;;;22/12/2025 13:41;13:51;0:10:00;Hors Chantier;Arrêt;0,0 ;;;
PK37WW;;;;;;;22/12/2025 13:41;14:05;0:23:28;Hors Chantier;Arrêt;0,0 ;;;
C116;;;;;;;22/12/2025 13:42;13:47;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
C116;;;;;;;22/12/2025 13:42;13:47;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
C116;;;;;;;22/12/2025 13:42;13:47;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
V061;;;;;;;22/12/2025 13:42;14:33;0:51:23;Hors Chantier;Course;56,47 ;;;
C117;;;;;;;22/12/2025 13:42;13:57;0:15:17;Hors Chantier;Arrêt;0,0 ;;;
C055;;;;;;;22/12/2025 13:42;13:44;0:02:11;Hors Chantier;Attente;0,0 ;;;
V041;;;;;;;22/12/2025 13:42;13:43;0:00:27;Hors Chantier;Course;0,1 ;;;
PK28;;;;;;;22/12/2025 13:42;14:00;0:17:39;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 13:42;14:00;0:17:39;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 13:42;14:00;0:17:39;Hors Chantier;Arrêt;0,0 ;;;
V039 NV;;;;;;;22/12/2025 13:42;23:44;10:01:03;Hors Chantier;Arrêt;0,0 ;;;
V039 NV;;;;;;;22/12/2025 13:42;23:44;10:01:03;Hors Chantier;Arrêt;0,0 ;;;
V039 NV;;;;;;;22/12/2025 13:42;23:44;10:01:03;Hors Chantier;Arrêt;0,0 ;;;
V064 N;;;;;;;22/12/2025 13:43;14:29;0:46:41;Hors Chantier;Arrêt;0,0 ;;;
V064 N;;;;;;;22/12/2025 13:43;14:29;0:46:41;Hors Chantier;Arrêt;0,0 ;;;
V064 N;;;;;;;22/12/2025 13:43;14:29;0:46:41;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 13:43;13:50;0:07:34;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 13:43;13:50;0:07:34;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 13:43;13:50;0:07:34;Hors Chantier;Arrêt;0,0 ;;;
V041;;;;;;;22/12/2025 13:43;13:49;0:05:48;Hors Chantier;Course;0,9 ;;;
C055;;;;;;;22/12/2025 13:44;13:48;0:03:39;Hors Chantier;Course;1,13 ;;;
C122;;;;;;;22/12/2025 13:44;13:55;0:10:45;Hors Chantier;Attente;0,0 ;;;
C079;;;;;;;22/12/2025 13:44;14:06;0:21:15;Hors Chantier;Course;6,78 ;;;
PK05;;;;;;;22/12/2025 13:45;13:47;0:01:36;Hors Chantier;Arrêt;0,0 ;;;
C116;;;;;;;22/12/2025 13:47;14:06;0:19:06;Hors Chantier;Course;10,26 ;;;
PK05;;;;;;;22/12/2025 13:47;13:47;0:00:18;Hors Chantier;Attente;0,0 ;;;
V036;;;;;;;22/12/2025 13:47;14:05;0:17:49;Hors Chantier;Attente;0,0 ;;;
V044;;;;;;;22/12/2025 13:48;13:53;0:05:19;Hors Chantier;Arrêt;0,0 ;;;
C025;;;;;;;22/12/2025 13:48;14:28;0:40:39;Hors Chantier;Arrêt;0,0 ;;;
C078;;;;;;;22/12/2025 13:48;14:01;0:13:00;Hors Chantier;Attente;0,0 ;;;
PK21;;;;;;;22/12/2025 13:48;14:00;0:12:09;Hors Chantier;Course;3,48 ;;;
PK05;;;;;;;22/12/2025 13:48;13:54;0:05:59;Hors Chantier;Course;1,36 ;;;
C071;;;;;;;22/12/2025 13:48;14:13;0:24:29;Hors Chantier;Attente;0,0 ;;;
C055;;;;;;;22/12/2025 13:49;15:14;1:25:00;Hors Chantier;Arrêt;0,0 ;;;
V074WW;;;;;;;22/12/2025 13:49;14:07;0:18:14;Hors Chantier;Course;2,86 ;;;
V041;;;;;;;22/12/2025 13:49;13:53;0:03:38;Hors Chantier;Attente;0,0 ;;;
PK27;;;;;;;22/12/2025 13:49;13:51;0:02:13;Hors Chantier;Attente;0,0 ;;;
C112;;;;;;;22/12/2025 13:49;13:55;0:05:19;Hors Chantier;Course;0,2 ;;;
PK23;;;;;;;22/12/2025 13:50;13:53;0:02:25;Hors Chantier;Course;1,02 ;;;
V050;;;;;;;22/12/2025 13:51;13:51;0:00:06;Hors Chantier;Attente;0,0 ;;;
PK27;;;;;;;22/12/2025 13:51;13:54;0:02:59;Hors Chantier;Course;0,4 ;;;
PK24;;;;;;;22/12/2025 13:51;13:58;0:06:18;Hors Chantier;Attente;0,0 ;;;
C120;;;;;;;22/12/2025 13:51;14:55;1:03:06;Hors Chantier;Course;1,93 ;;;
V050;;;;;;;22/12/2025 13:52;14:29;0:37:00;Hors Chantier;Arrêt;0,0 ;;;
V041;;;;;;;22/12/2025 13:53;13:58;0:05:00;Hors Chantier;Course;0,6 ;;;
PK23;;;;;;;22/12/2025 13:53;14:15;0:22:42;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 13:53;14:15;0:22:42;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 13:53;14:15;0:22:42;Hors Chantier;Arrêt;0,0 ;;;
V042 NV;;;;;;;22/12/2025 13:53;14:14;0:20:49;Hors Chantier;Course;12,41 ;;;
PL40;;;;;;;22/12/2025 13:53;13:58;0:04:28;Hors Chantier;Attente;0,0 ;;;
C069;;;;;;;22/12/2025 13:53;14:10;0:16:22;Hors Chantier;Course;6,38 ;;;
V044;;;;;;;22/12/2025 13:53;13:54;0:00:46;Hors Chantier;Course;0,2 ;;;
C109;;;;;;;22/12/2025 13:54;14:01;0:07:11;Hors Chantier;Arrêt;0,0 ;;;
C109;;;;;;;22/12/2025 13:54;14:01;0:07:11;Hors Chantier;Arrêt;0,0 ;;;
C109;;;;;;;22/12/2025 13:54;14:01;0:07:11;Hors Chantier;Arrêt;0,0 ;;;
PK27;;;;;;;22/12/2025 13:54;13:57;0:02:08;Hors Chantier;Attente;0,0 ;;;
C112;;;;;;;22/12/2025 13:55;14:00;0:05:01;Hors Chantier;Arrêt;0,0 ;;;
C112;;;;;;;22/12/2025 13:55;14:00;0:05:01;Hors Chantier;Arrêt;0,0 ;;;
C112;;;;;;;22/12/2025 13:55;14:00;0:05:01;Hors Chantier;Arrêt;0,0 ;;;
TR06;;;;;;;22/12/2025 13:55;13:56;0:00:39;Hors Chantier;Attente;0,0 ;;;
PK05;;;;;;;22/12/2025 13:55;14:19;0:23:51;Hors Chantier;Attente;0,0 ;;;
C122;;;;;;;22/12/2025 13:55;14:58;1:02:49;Hors Chantier;Course;13,33 ;;;
PL55;;;;;;;22/12/2025 13:55;14:12;0:16:22;Hors Chantier;Course;1,0 ;;;
V055;;;;;;;22/12/2025 13:56;13:56;0:00:03;Hors Chantier;Attente;0,0 ;;;
V055;;;;;;;22/12/2025 13:56;14:07;0:11:14;Hors Chantier;Course;1,76 ;;;
TR06;;;;;;;22/12/2025 13:56;14:11;0:15:42;Hors Chantier;Course;0,6 ;;;
PK27;;;;;;;22/12/2025 13:57;13:58;0:01:40;Hors Chantier;Course;0,2 ;;;
PL69;;;;;;;22/12/2025 13:57;15:02;1:04:45;Hors Chantier;Attente;0,0 ;;;
CH21;;;;;;;22/12/2025 13:57;13:59;0:01:51;Hors Chantier;Attente;0,0 ;;;
V025;;;;;;;22/12/2025 13:57;14:19;0:21:26;Hors Chantier;Course;9,07 ;;;
